pollster,date,age,MOE,n,mode,IVR,rolling,numeric_date,loess_weight,party,pct,actual_pct,error
Innovative Research,2018-05-09,529,1.3474577759991437,2327,online,FALSE,FALSE,17660,8.614744817933186,Conservative,0.38,0.3434,0.03660000000000002
Leger,2018-05-07,531,2.1,2103,online,FALSE,FALSE,17658,6.900655593423543,Conservative,0.36,0.3434,0.016600000000000004
Nanos Research,2018-05-03,535,3.1,1000,telephone (rolling),FALSE,TRUE,17654,1.893206114156883,Conservative,0.332,0.3434,-0.011399999999999966
Ipsos,2018-04-28,540,2.6,1907,online,FALSE,FALSE,17649,6.201736729460422,Conservative,0.35,0.3434,0.006599999999999995
Innovative Research,2018-04-27,541,3.1,1000,telephone,FALSE,FALSE,17648,5.679618342470649,Conservative,0.38,0.3434,0.03660000000000002
Nanos Research,2018-04-26,542,3.1,1000,telephone (rolling),FALSE,TRUE,17647,1.893206114156883,Conservative,0.306,0.3434,-0.03739999999999999
Forum Research,2018-04-19,549,2,1585,IVR,TRUE,FALSE,17640,2.3570226039551585,Conservative,0.43,0.3434,0.08660000000000001
Nanos Research,2018-04-19,549,3.1,1000,telephone (rolling),FALSE,TRUE,17640,1.893206114156883,Conservative,0.316,0.3434,-0.02739999999999998
Mainstreet Research,2018-04-17,551,1.01,9401,IVR,TRUE,FALSE,17638,3.3167906340332967,Conservative,0.371,0.3434,0.027600000000000013
Nanos Research,2018-04-12,556,3.1,1000,telephone (rolling),FALSE,TRUE,17633,1.893206114156883,Conservative,0.292,0.3434,-0.0514
Nanos Research,2018-04-05,563,3.1,1000,telephone (rolling),FALSE,TRUE,17626,1.893206114156883,Conservative,0.32899999999999996,0.3434,-0.014400000000000024
Nanos Research,2018-03-28,571,3.1,1000,telephone (rolling),FALSE,TRUE,17618,1.893206114156883,Conservative,0.337,0.3434,-0.006399999999999961
Nanos Research,2018-03-22,577,3.1,1000,telephone (rolling),FALSE,TRUE,17612,1.893206114156883,Conservative,0.34700000000000003,0.3434,0.0036000000000000476
Ipsos,2018-03-21,578,3.5,1003,online,FALSE,FALSE,17611,5.3452248382484875,Conservative,0.38,0.3434,0.03660000000000002
Nanos Research,2018-03-15,584,3.1,1000,telephone (rolling),FALSE,TRUE,17605,1.893206114156883,Conservative,0.348,0.3434,0.004599999999999993
Angus Reid,2018-03-13,586,2,5423,online,FALSE,FALSE,17603,7.0710678118654755,Conservative,0.4,0.3434,0.05660000000000004
Nanos Research,2018-03-08,591,3.1,1000,telephone (rolling),FALSE,TRUE,17598,1.893206114156883,Conservative,0.331,0.3434,-0.012399999999999967
Leger,2018-03-05,594,2.5,1536,online,FALSE,FALSE,17595,6.324555320336758,Conservative,0.38,0.3434,0.03660000000000002
Abacus Data,2018-03-02,597,2.2,4023,online,FALSE,FALSE,17592,6.741998624632421,Conservative,0.33,0.3434,-0.013399999999999967
Nanos Research,2018-03-01,598,3.1,1000,telephone (rolling),FALSE,TRUE,17591,1.893206114156883,Conservative,0.327,0.3434,-0.01639999999999997
Forum Research,2018-02-28,599,3,941,IVR,TRUE,FALSE,17590,1.9245008972987525,Conservative,0.46,0.3434,0.11660000000000004
Ipsos,2018-02-27,600,3.5,1001,online,FALSE,FALSE,17589,5.3452248382484875,Conservative,0.38,0.3434,0.03660000000000002
Nanos Research,2018-02-22,605,3.1,1000,telephone (rolling),FALSE,TRUE,17584,1.893206114156883,Conservative,0.315,0.3434,-0.02839999999999998
Nanos Research,2018-02-15,612,3.1,1000,telephone (rolling),FALSE,TRUE,17577,1.893206114156883,Conservative,0.308,0.3434,-0.03539999999999999
Campaign Research,2018-02-09,618,2.1,2227,online,FALSE,FALSE,17571,6.900655593423543,Conservative,0.32,0.3434,-0.023399999999999976
Nanos Research,2018-02-08,619,3.1,1000,telephone (rolling),FALSE,TRUE,17570,1.893206114156883,Conservative,0.304,0.3434,-0.03939999999999999
Nanos Research,2018-02-01,626,3.1,1000,telephone (rolling),FALSE,TRUE,17563,1.893206114156883,Conservative,0.303,0.3434,-0.04039999999999999
Abacus Data,2018-01-26,632,2.7,1411,online,FALSE,FALSE,17557,6.085806194501846,Conservative,0.32,0.3434,-0.023399999999999976
Nanos Research,2018-01-25,633,3.1,1000,telephone (rolling),FALSE,TRUE,17556,1.893206114156883,Conservative,0.306,0.3434,-0.03739999999999999
Forum Research,2018-01-23,635,3,1408,IVR,TRUE,FALSE,17554,1.9245008972987525,Conservative,0.43,0.3434,0.08660000000000001
Nanos Research,2018-01-18,640,3.1,1000,telephone (rolling),FALSE,TRUE,17549,1.893206114156883,Conservative,0.344,0.3434,5.999999999999894e-4
Nanos Research,2018-01-11,647,3.1,1000,telephone (rolling),FALSE,TRUE,17542,1.893206114156883,Conservative,0.33799999999999997,0.3434,-0.005400000000000016
Campaign Research,2018-01-10,648,2.3,1887,online,FALSE,FALSE,17541,6.593804733957869,Conservative,0.29,0.3434,-0.0534
Mainstreet Research,2018-01-05,653,0.99,9830,IVR,TRUE,FALSE,17536,3.350126050864041,Conservative,0.345,0.3434,0.0015999999999999903
Nanos Research,2018-01-04,654,3.1,1000,telephone (rolling),FALSE,TRUE,17535,1.893206114156883,Conservative,0.307,0.3434,-0.03639999999999999
Nanos Research,2017-12-28,661,3.1,1000,telephone (rolling),FALSE,TRUE,17528,1.893206114156883,Conservative,0.301,0.3434,-0.04239999999999999
Nanos Research,2017-12-21,668,3.1,1000,telephone (rolling),FALSE,TRUE,17521,1.893206114156883,Conservative,0.29100000000000004,0.3434,-0.05239999999999995
Nanos Research,2017-12-14,675,3.1,1000,telephone (rolling),FALSE,TRUE,17514,1.893206114156883,Conservative,0.293,0.3434,-0.0504
Forum Research,2017-12-13,676,3,1284,IVR,TRUE,FALSE,17513,1.9245008972987525,Conservative,0.39,0.3434,0.04660000000000003
Ipsos,2017-12-12,677,2.4,2098,online,FALSE,FALSE,17512,6.454972243679028,Conservative,0.31,0.3434,-0.033399999999999985
Nanos Research,2017-12-07,682,3.1,1000,telephone (rolling),FALSE,TRUE,17507,1.893206114156883,Conservative,0.303,0.3434,-0.04039999999999999
Nanos Research,2017-11-30,689,3.1,1000,telephone (rolling),FALSE,TRUE,17500,1.893206114156883,Conservative,0.307,0.3434,-0.03639999999999999
Leger,2017-11-27,692,2.4,1609,online,FALSE,FALSE,17497,6.454972243679028,Conservative,0.34,0.3434,-0.0033999999999999586
Nanos Research,2017-11-23,696,3.1,1000,telephone (rolling),FALSE,TRUE,17493,1.893206114156883,Conservative,0.306,0.3434,-0.03739999999999999
Nanos Research,2017-11-16,703,3.1,1000,telephone (rolling),FALSE,TRUE,17486,1.893206114156883,Conservative,0.307,0.3434,-0.03639999999999999
Abacus Data,2017-11-12,707,2.6,1500,online,FALSE,FALSE,17482,6.201736729460422,Conservative,0.32,0.3434,-0.023399999999999976
Nanos Research,2017-11-09,710,3.1,1000,telephone (rolling),FALSE,TRUE,17479,1.893206114156883,Conservative,0.309,0.3434,-0.034399999999999986
Campaign Research,2017-11-08,711,1.9,2616,online,FALSE,FALSE,17478,7.2547625011001164,Conservative,0.3,0.3434,-0.043399999999999994
Forum Research,2017-11-05,714,3,1281,IVR,TRUE,FALSE,17475,1.9245008972987525,Conservative,0.38,0.3434,0.03660000000000002
Nanos Research,2017-11-02,717,3.1,1000,telephone (rolling),FALSE,TRUE,17472,1.893206114156883,Conservative,0.29600000000000004,0.3434,-0.04739999999999994
Nanos Research,2017-10-26,724,3.1,1000,telephone (rolling),FALSE,TRUE,17465,1.893206114156883,Conservative,0.29600000000000004,0.3434,-0.04739999999999994
Insights West,2017-10-25,725,3.1,1005,online,FALSE,FALSE,17464,5.679618342470649,Conservative,0.33,0.3434,-0.013399999999999967
Ipsos,2017-10-23,727,3.5,1001,online,FALSE,FALSE,17462,5.3452248382484875,Conservative,0.3,0.3434,-0.043399999999999994
Leger,2017-10-22,728,2.5,1534,online,FALSE,FALSE,17461,6.324555320336758,Conservative,0.3,0.3434,-0.043399999999999994
Abacus Data,2017-10-21,729,2.6,1500,online,FALSE,FALSE,17460,6.201736729460422,Conservative,0.35,0.3434,0.006599999999999995
Nanos Research,2017-10-19,731,3.1,1000,telephone (rolling),FALSE,TRUE,17458,1.893206114156883,Conservative,0.308,0.3434,-0.03539999999999999
Nanos Research,2017-10-12,738,3.1,1000,telephone (rolling),FALSE,TRUE,17451,1.893206114156883,Conservative,0.313,0.3434,-0.030399999999999983
Angus Reid,2017-10-10,740,2.5,1492,online,FALSE,FALSE,17449,6.324555320336758,Conservative,0.35,0.3434,0.006599999999999995
Campaign Research,2017-10-10,740,2.2,2002,online,FALSE,FALSE,17449,6.741998624632421,Conservative,0.3,0.3434,-0.043399999999999994
Environics,2017-10-10,740,1.4534441853748634,2000,online,FALSE,FALSE,17449,8.294702623685682,Conservative,0.3,0.3434,-0.043399999999999994
Nanos Research,2017-10-05,745,3.1,1000,telephone (rolling),FALSE,TRUE,17444,1.893206114156883,Conservative,0.32,0.3434,-0.023399999999999976
Angus Reid,2017-10-02,748,2.5,1477,online,FALSE,FALSE,17441,6.324555320336758,Conservative,0.36,0.3434,0.016600000000000004
Nanos Research,2017-09-28,752,3.1,1000,telephone (rolling),FALSE,TRUE,17437,1.893206114156883,Conservative,0.312,0.3434,-0.031399999999999983
EKOS,2017-09-25,755,1.4,4839,IVR,TRUE,FALSE,17434,2.8171808490950556,Conservative,0.33299999999999996,0.3434,-0.01040000000000002
Ipsos,2017-09-25,755,3.5,1001,online,FALSE,FALSE,17434,5.3452248382484875,Conservative,0.32,0.3434,-0.023399999999999976
Nanos Research,2017-09-21,759,3.1,1000,telephone (rolling),FALSE,TRUE,17430,1.893206114156883,Conservative,0.325,0.3434,-0.018399999999999972
Nanos Research,2017-09-14,766,3.1,1000,telephone (rolling),FALSE,TRUE,17423,1.893206114156883,Conservative,0.3,0.3434,-0.043399999999999994
Forum Research,2017-09-13,767,3,1350,IVR,TRUE,FALSE,17422,1.9245008972987525,Conservative,0.39,0.3434,0.04660000000000003
Campaign Research,2017-09-10,770,2.3,1770,online,FALSE,FALSE,17419,6.593804733957869,Conservative,0.3,0.3434,-0.043399999999999994
Nanos Research,2017-09-07,773,3.1,1000,telephone (rolling),FALSE,TRUE,17416,1.893206114156883,Conservative,0.301,0.3434,-0.04239999999999999
Abacus Data,2017-09-01,779,2.6,1512,online,FALSE,FALSE,17410,6.201736729460422,Conservative,0.31,0.3434,-0.033399999999999985
Nanos Research,2017-08-31,780,3.1,1000,telephone (rolling),FALSE,TRUE,17409,1.893206114156883,Conservative,0.32,0.3434,-0.023399999999999976
Mainstreet Research,2017-08-30,781,2.19,2000,telephone,FALSE,FALSE,17408,6.757373783994859,Conservative,0.32,0.3434,-0.023399999999999976
Nanos Research,2017-08-24,787,3.1,1000,telephone (rolling),FALSE,TRUE,17402,1.893206114156883,Conservative,0.308,0.3434,-0.03539999999999999
Nanos Research,2017-08-17,794,3.1,1000,telephone (rolling),FALSE,TRUE,17395,1.893206114156883,Conservative,0.31,0.3434,-0.033399999999999985
Forum Research,2017-08-16,795,3,1150,IVR,TRUE,FALSE,17394,1.9245008972987525,Conservative,0.35,0.3434,0.006599999999999995
Nanos Research,2017-08-10,801,3.1,1000,telephone (rolling),FALSE,TRUE,17388,1.893206114156883,Conservative,0.311,0.3434,-0.032399999999999984
Nanos Research,2017-08-03,808,3.1,1000,telephone (rolling),FALSE,TRUE,17381,1.893206114156883,Conservative,0.293,0.3434,-0.0504
Nanos Research,2017-07-27,815,3.1,1000,telephone (rolling),FALSE,TRUE,17374,1.893206114156883,Conservative,0.29100000000000004,0.3434,-0.05239999999999995
Nanos Research,2017-07-20,822,3.1,1000,telephone (rolling),FALSE,TRUE,17367,1.893206114156883,Conservative,0.303,0.3434,-0.04039999999999999
Abacus Data,2017-07-16,826,2.2,2036,online,FALSE,FALSE,17363,6.741998624632421,Conservative,0.31,0.3434,-0.033399999999999985
Nanos Research,2017-07-13,829,3.1,1000,telephone (rolling),FALSE,TRUE,17360,1.893206114156883,Conservative,0.312,0.3434,-0.031399999999999983
Campaign Research,2017-07-09,833,2,1540,online,FALSE,FALSE,17356,7.0710678118654755,Conservative,0.31,0.3434,-0.033399999999999985
Nanos Research,2017-07-06,836,3.1,1000,telephone (rolling),FALSE,TRUE,17353,1.893206114156883,Conservative,0.33,0.3434,-0.013399999999999967
Nanos Research,2017-06-29,843,3.1,1000,telephone (rolling),FALSE,TRUE,17346,1.893206114156883,Conservative,0.316,0.3434,-0.02739999999999998
Nanos Research,2017-06-22,850,3.1,1000,telephone (rolling),FALSE,TRUE,17339,1.893206114156883,Conservative,0.311,0.3434,-0.032399999999999984
Nanos Research,2017-06-15,857,3.1,1000,telephone (rolling),FALSE,TRUE,17332,1.893206114156883,Conservative,0.309,0.3434,-0.034399999999999986
EKOS,2017-06-13,859,1.3,5658,IVR,TRUE,FALSE,17330,2.9235267310234305,Conservative,0.33,0.3434,-0.013399999999999967
Campaign Research,2017-06-11,861,2,2767,online,FALSE,FALSE,17328,7.0710678118654755,Conservative,0.3,0.3434,-0.043399999999999994
Angus Reid,2017-06-10,862,2,5406,online,FALSE,FALSE,17327,7.0710678118654755,Conservative,0.34,0.3434,-0.0033999999999999586
Nanos Research,2017-06-08,864,3.1,1000,telephone (rolling),FALSE,TRUE,17325,1.893206114156883,Conservative,0.305,0.3434,-0.03839999999999999
Forum Research,2017-06-07,865,3,1483,IVR,TRUE,FALSE,17324,1.9245008972987525,Conservative,0.34,0.3434,-0.0033999999999999586
Nanos Research,2017-06-01,871,3.1,1000,telephone (rolling),FALSE,TRUE,17318,1.893206114156883,Conservative,0.281,0.3434,-0.062399999999999956
Angus Reid,2017-05-29,874,2.2,1958,online,FALSE,FALSE,17315,6.741998624632421,Conservative,0.33,0.3434,-0.013399999999999967
Mainstreet Research,2017-05-28,875,1.85,2800,IVR,TRUE,FALSE,17314,2.450715406979359,Conservative,0.33,0.3434,-0.013399999999999967
Nanos Research,2017-05-25,878,3.1,1000,telephone (rolling),FALSE,TRUE,17311,1.893206114156883,Conservative,0.28600000000000003,0.3434,-0.05739999999999995
Nanos Research,2017-05-18,885,3.1,1000,telephone (rolling),FALSE,TRUE,17304,1.893206114156883,Conservative,0.27899999999999997,0.3434,-0.06440000000000001
Leger,2017-05-15,888,2.5,1529,online,FALSE,FALSE,17301,6.324555320336758,Conservative,0.25,0.3434,-0.09339999999999998
Mainstreet Research,2017-05-14,889,1.85,2800,IVR,TRUE,FALSE,17300,2.450715406979359,Conservative,0.31,0.3434,-0.033399999999999985
Campaign Research,2017-05-12,891,2,1969,online,FALSE,FALSE,17298,7.0710678118654755,Conservative,0.27,0.3434,-0.07339999999999997
Nanos Research,2017-05-11,892,3.1,1000,telephone (rolling),FALSE,TRUE,17297,1.893206114156883,Conservative,0.281,0.3434,-0.062399999999999956
Abacus Data,2017-05-10,893,2.9,1182,online,FALSE,FALSE,17296,5.872202195147035,Conservative,0.27,0.3434,-0.07339999999999997
Nanos Research,2017-05-04,899,3.1,1000,telephone (rolling),FALSE,TRUE,17290,1.893206114156883,Conservative,0.29,0.3434,-0.0534
Nanos Research,2017-04-27,906,3.1,1000,telephone (rolling),FALSE,TRUE,17283,1.893206114156883,Conservative,0.29600000000000004,0.3434,-0.04739999999999994
Forum Research,2017-04-23,910,3,1479,IVR,TRUE,FALSE,17279,1.9245008972987525,Conservative,0.35,0.3434,0.006599999999999995
Nanos Research,2017-04-20,913,3.1,1000,telephone (rolling),FALSE,TRUE,17276,1.893206114156883,Conservative,0.304,0.3434,-0.03939999999999999
Nanos Research,2017-04-13,920,3.1,1000,telephone (rolling),FALSE,TRUE,17269,1.893206114156883,Conservative,0.324,0.3434,-0.019399999999999973
Campaign Research,2017-04-10,923,2,1970,online,FALSE,FALSE,17266,7.0710678118654755,Conservative,0.29,0.3434,-0.0534
Nanos Research,2017-04-06,927,3.1,1000,telephone (rolling),FALSE,TRUE,17262,1.893206114156883,Conservative,0.326,0.3434,-0.01739999999999997
Nanos Research,2017-03-30,934,3.1,1000,telephone (rolling),FALSE,TRUE,17255,1.893206114156883,Conservative,0.29600000000000004,0.3434,-0.04739999999999994
Ipsos,2017-03-28,936,3.5,1001,online,FALSE,FALSE,17253,5.3452248382484875,Conservative,0.32,0.3434,-0.023399999999999976
Nanos Research,2017-03-23,941,3.1,1000,telephone (rolling),FALSE,TRUE,17248,1.893206114156883,Conservative,0.292,0.3434,-0.0514
Forum Research,2017-03-22,942,3,1029,IVR,TRUE,FALSE,17247,1.9245008972987525,Conservative,0.38,0.3434,0.03660000000000002
Nanos Research,2017-03-16,948,3.1,1000,telephone (rolling),FALSE,TRUE,17241,1.893206114156883,Conservative,0.285,0.3434,-0.05840000000000001
Stratcom,2017-03-16,948,2.2,2029,online,FALSE,FALSE,17241,6.741998624632421,Conservative,0.29,0.3434,-0.0534
Nanos Research,2017-03-09,955,3.1,1000,telephone (rolling),FALSE,TRUE,17234,1.893206114156883,Conservative,0.281,0.3434,-0.062399999999999956
Campaign Research,2017-03-06,958,3,1886,online/IVR,TRUE,FALSE,17231,1.9245008972987525,Conservative,0.27,0.3434,-0.07339999999999997
Nanos Research,2017-03-02,962,3.1,1000,telephone (rolling),FALSE,TRUE,17227,1.893206114156883,Conservative,0.305,0.3434,-0.03839999999999999
Forum Research,2017-02-25,967,3,1340,IVR,TRUE,FALSE,17222,1.9245008972987525,Conservative,0.35,0.3434,0.006599999999999995
Nanos Research,2017-02-23,969,3.1,1000,telephone (rolling),FALSE,TRUE,17220,1.893206114156883,Conservative,0.31,0.3434,-0.033399999999999985
Abacus Data,2017-02-17,975,2.6,1500,online,FALSE,FALSE,17214,6.201736729460422,Conservative,0.33,0.3434,-0.013399999999999967
Nanos Research,2017-02-16,976,3.1,1000,telephone (rolling),FALSE,TRUE,17213,1.893206114156883,Conservative,0.29600000000000004,0.3434,-0.04739999999999994
Nanos Research,2017-02-09,983,3.1,1000,telephone (rolling),FALSE,TRUE,17206,1.893206114156883,Conservative,0.32899999999999996,0.3434,-0.014400000000000024
Campaign Research,2017-02-05,987,3,1457,IVR,TRUE,FALSE,17202,1.9245008972987525,Conservative,0.34,0.3434,-0.0033999999999999586
Nanos Research,2017-02-02,990,3.1,1000,telephone (rolling),FALSE,TRUE,17199,1.893206114156883,Conservative,0.325,0.3434,-0.018399999999999972
Nanos Research,2017-01-26,997,3.1,1000,telephone (rolling),FALSE,TRUE,17192,1.893206114156883,Conservative,0.321,0.3434,-0.022399999999999975
Ipsos,2017-01-23,1000,3.5,1000,online,FALSE,FALSE,17189,5.3452248382484875,Conservative,0.3,0.3434,-0.043399999999999994
Forum Research,2017-01-20,1003,3,1332,IVR,TRUE,FALSE,17186,1.9245008972987525,Conservative,0.36,0.3434,0.016600000000000004
Nanos Research,2017-01-19,1004,3.1,1000,telephone (rolling),FALSE,TRUE,17185,1.893206114156883,Conservative,0.312,0.3434,-0.031399999999999983
Nanos Research,2017-01-12,1011,3.1,1000,telephone (rolling),FALSE,TRUE,17178,1.893206114156883,Conservative,0.284,0.3434,-0.05940000000000001
Nanos Research,2017-01-05,1018,3.1,1000,telephone (rolling),FALSE,TRUE,17171,1.893206114156883,Conservative,0.285,0.3434,-0.05840000000000001
Nanos Research,2016-12-29,1025,3.1,1000,telephone (rolling),FALSE,TRUE,17164,1.893206114156883,Conservative,0.27899999999999997,0.3434,-0.06440000000000001
Nanos Research,2016-12-22,1032,3.1,1000,telephone (rolling),FALSE,TRUE,17157,1.893206114156883,Conservative,0.28300000000000003,0.3434,-0.060399999999999954
Nanos Research,2016-12-15,1039,3.1,1000,telephone (rolling),FALSE,TRUE,17150,1.893206114156883,Conservative,0.27399999999999997,0.3434,-0.06940000000000002
Abacus Data,2016-12-12,1042,2.3,1848,online,FALSE,FALSE,17147,6.593804733957869,Conservative,0.3,0.3434,-0.043399999999999994
Nanos Research,2016-12-08,1046,3.1,1000,telephone (rolling),FALSE,TRUE,17143,1.893206114156883,Conservative,0.267,0.3434,-0.07639999999999997
Forum Research,2016-12-06,1048,3,1304,IVR,TRUE,FALSE,17141,1.9245008972987525,Conservative,0.34,0.3434,-0.0033999999999999586
Nanos Research,2016-12-01,1053,3.1,1000,telephone (rolling),FALSE,TRUE,17136,1.893206114156883,Conservative,0.26,0.3434,-0.08339999999999997
Nanos Research,2016-11-24,1060,3.1,1000,telephone (rolling),FALSE,TRUE,17129,1.893206114156883,Conservative,0.251,0.3434,-0.09239999999999998
Nanos Research,2016-11-17,1067,3.1,1000,telephone (rolling),FALSE,TRUE,17122,1.893206114156883,Conservative,0.287,0.3434,-0.056400000000000006
EKOS,2016-11-16,1068,2.2,1949,IVR,TRUE,FALSE,17121,2.2473328748774737,Conservative,0.312,0.3434,-0.031399999999999983
Abacus Data,2016-11-11,1073,2.1,2200,online,FALSE,FALSE,17116,6.900655593423543,Conservative,0.25,0.3434,-0.09339999999999998
Nanos Research,2016-11-10,1074,3.1,1000,telephone (rolling),FALSE,TRUE,17115,1.893206114156883,Conservative,0.262,0.3434,-0.08139999999999997
Forum Research,2016-11-09,1075,3,1474,IVR,TRUE,FALSE,17114,1.9245008972987525,Conservative,0.28,0.3434,-0.06339999999999996
Mainstreet Research,2016-11-05,1079,1.38,5066,IVR,TRUE,FALSE,17110,2.837521769195829,Conservative,0.29,0.3434,-0.0534
